EqualWeight(1/N),BuyAndHold,Random-topk,Momentum-topk
1.1471215788106197,1.150365806274906,1.2754397566770852,0.9431441639934354
1.153060608169836,1.1555031690262654,1.2650921536267292,0.9657046691766297
1.146882727097464,1.1498109241844103,1.26704848523276,0.9554927828075911
1.1466381514755632,1.1483019727237676,1.2648832778832801,0.9546050592937866
1.1377292738496176,1.138360929048398,1.2541690665493423,0.9508863781937614
1.110552568802117,1.112387709849238,1.217095511607143,0.9197444567613183
1.1178580781445056,1.1188652934977248,1.2247753396144478,0.9348313170598106
1.1153477099991305,1.1188274395410882,1.2209847953294086,0.9225682853795594
1.118024969738095,1.1211112688536868,1.2291724672971416,0.9201723063906754
1.1330331502940645,1.1354907578861626,1.2299609317752846,0.9338345435151869
1.1399558065736246,1.1408983439482119,1.2434595290370718,0.9330957832306706
1.1524652401788695,1.1493627544569822,1.2647216618783026,0.9399598523203639
1.1502326433661847,1.1496516446176497,1.2649546604237552,0.9251821597746503
1.1452731789816273,1.1428637966870374,1.2526832356381359,0.9234418183504349
1.1524176165307598,1.150349763635696,1.2651012960655257,0.9257420032272564
1.1607168483272077,1.157813840413431,1.2719202545777137,0.9573236068943819
1.1559950719057202,1.1541623845190192,1.2724241101519513,0.9536729161273727
1.1655576317710723,1.1669542395387575,1.2791791427121582,0.9686136539303843
1.1525848586383365,1.1556590593836376,1.2569464193864581,0.9449388907096582
1.1600492943930298,1.162147629682208,1.2620016733762327,0.9530911559835723
1.1566081735899811,1.155520184441667,1.2342347359963597,0.9704351309621361
1.152926458154678,1.1506843510806732,1.231820189800551,0.9815431942852176
1.1623125439170092,1.162733589433634,1.252578133908528,0.9953426914934613
1.1573420885064416,1.1571703545900511,1.2452682976478426,0.9763383897528694
1.1552499362554915,1.1577435448669384,1.2328411224137197,0.9637180440640599
1.157007408502755,1.1626483426075827,1.2372484283632632,0.996237451254459
1.1520237929487696,1.156137504360106,1.2356757817425752,0.9818051131344094
1.113710838788501,1.116956388464058,1.1909754801842938,0.945712619853338
1.1031439238242242,1.107560030900232,1.187402024355407,0.9439738386571936
1.1159838596910132,1.1190726033237302,1.2111585550611006,0.9554807893440235
1.12208659958792,1.1261444967879288,1.2151404804844905,0.9625335406271917
1.132993955868683,1.138417864287865,1.2207018697070526,0.972432829068635
1.1335405599729336,1.13793895445087,1.2250280032839191,0.9725435912565149
1.1240254366855806,1.126853580890107,1.208447948158631,0.9647837547179609
1.1087899747586054,1.1121937712372296,1.191189852021652,0.9582189692357582
1.1062203208723271,1.1079246860594683,1.1850676486894094,0.9544370699216816
